,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,Timestamp
0,1,Bitcoin,BTC,bitcoin,10594,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19559731.0,19559731.0,False,,1,,,,2023-12-03T12:16:00.000Z,39470.75275027454,15874522187.188776,2.7446,-0.09744804,1.8186549,4.82440553,15.4515229,43.25234378,52.63740984,772037306162.8802,52.0686,828885807755.77,,2023-12-03T12:16:00.000Z,,,,,,2023-12-03 17:46:49.380583
1,1027,Ethereum,ETH,ethereum,7947,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120234245.26881394,120234245.26881394,True,,2,,,,2023-12-03T12:16:00.000Z,2157.82051844243,9799109088.05847,37.5806,-0.31892883,2.7471984,3.57108058,20.75367394,31.11967451,32.29616578,259443921460.4864,17.4938,259443921460.49,,2023-12-03T12:16:00.000Z,,,,,,2023-12-03 17:46:49.380583
2,825,Tether USDt,USDT,tether,67216,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,89596999295.46779,92609951832.05023,True,,3,,,,2023-12-03T12:15:00.000Z,1.000198228765308,33333442072.39218,19.2692,-0.01289018,-0.02103154,-0.02589998,0.00885777,0.01076539,0.05045946,89614759998.01343,6.0436,92628309788.46,,2023-12-03T12:15:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-12-03 17:46:49.380583
3,1839,BNB,BNB,bnb,1810,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,151698353.83089778,151698353.83089778,False,,4,,,,2023-12-03T12:15:00.000Z,228.04660264442398,666678336.4411731,16.4638,-0.36203445,0.3027334,-2.34048519,0.41208034,7.3162514,6.79633558,34594294217.88798,2.3331,34594294217.89,,2023-12-03T12:15:00.000Z,,,,,,2023-12-03 17:46:49.380583
4,52,XRP,XRP,xrp,1162,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,53888571585.0,99988188647.0,False,,5,,,,2023-12-03T12:16:00.000Z,0.6268232571638185,913803305.4778818,32.7387,-0.20306933,2.13912254,-0.94867608,4.14640409,17.61817078,25.01339608,33778609964.815296,2.2775,62682325716.38,,2023-12-03T12:16:00.000Z,,,,,,2023-12-03 17:46:49.380583
5,5426,Solana,SOL,solana,557,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities']",,424333490.3850296,564017878.6739423,True,,6,,,,2023-12-03T12:16:00.000Z,63.446970258337515,1458818322.8496196,14.9239,-0.07835545,2.28110564,9.76695831,62.95186423,169.97653357,224.67997726,26922674344.075523,1.8157,35785225573.4,,2023-12-03T12:16:00.000Z,,,,,,2023-12-03 17:46:49.380583
6,3408,USDC,USDC,usd-coin,15237,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,24520967232.444027,24520967232.444027,False,,7,,,,2023-12-03T12:15:00.000Z,0.9998081512150683,3727873488.6646256,4.8329,-0.01394352,-0.01505196,-0.01052826,-0.01484519,-0.02519498,-0.02648691,24516262914.675133,1.6535,24516262914.68,,2023-12-03T12:15:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-12-03 17:46:49.380583
7,2010,Cardano,ADA,cardano,989,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35307944353.715,36410042820.425,False,,8,,,,2023-12-03T12:15:00.000Z,0.3935237535561607,308848880.1699959,45.3588,-0.31296688,1.12407188,0.71412298,24.06602019,53.51548854,53.99797142,13894514792.425976,0.937,17708568910.03,,2023-12-03T12:15:00.000Z,,,,,,2023-12-03 17:46:49.380583
8,74,Dogecoin,DOGE,dogecoin,836,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,142081826383.7052,142081826383.7052,True,,9,,,,2023-12-03T12:16:00.000Z,0.08487572622208124,549994746.3954011,49.0943,-0.10178004,1.11532192,9.03275131,26.49240177,38.9748013,34.44366361,12059298197.276642,0.8133,12059298197.28,,2023-12-03T12:16:00.000Z,,,,,,2023-12-03 17:46:49.380583
9,1958,TRON,TRX,tron,882,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,88522077487.95638,88522119635.4479,True,,10,71659659264.0,7401210377.587352,,2023-12-03T12:15:00.000Z,0.10328280169907998,188981275.5258208,4.7637,-0.084367,0.35215319,-4.5126007,5.72500844,16.36353823,34.45436474,9142808175.17919,0.6166,9142812528.29,,2023-12-03T12:15:00.000Z,,,,,,2023-12-03 17:46:49.380583
10,1975,Chainlink,LINK,chainlink,1478,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",1000000000.0,556849970.4527867,1000000000.0,False,,11,,,,2023-12-03T12:15:00.000Z,15.965932266732386,604420617.0073023,-0.2537,-0.58080876,2.11063376,5.30281674,45.58836815,111.11047027,162.70309545,8890628910.981123,0.5996,15965932266.73,,2023-12-03T12:15:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2023-12-03 17:46:49.380583
11,11419,Toncoin,TON,toncoin,175,2021-08-26T13:40:22.000Z,"['pos', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3431892087.62,5047558528.0,True,,12,3414166606.0,8213926003.389587,,2023-12-03T12:16:00.000Z,2.405836314184132,33764434.79766785,2.3013,-1.29804184,0.0221019,1.26624957,9.96527569,20.50335786,27.31752983,8256570610.757386,0.5568,12143599604.63,,2023-12-03T12:16:00.000Z,,,,,,2023-12-03 17:46:49.380583
12,5805,Avalanche,AVAX,avalanche,574,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",720000000.0,365180769.04855895,433213679.04855895,False,,13,,,,2023-12-03T12:15:00.000Z,21.977338557239833,343153279.9378824,-10.4226,-0.288119,-0.02702264,4.63411488,88.7350098,125.48508366,122.43133183,8025701395.973389,0.5412,15823683761.21,,2023-12-03T12:15:00.000Z,,,,,,2023-12-03 17:46:49.380583
13,3890,Polygon,MATIC,polygon,1119,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain', 'standard-crypto-portfolio']",10000000000.0,9275203002.204464,10000000000.0,False,,14,,,,2023-12-03T12:15:00.000Z,0.8095538077378579,448155268.3333947,5.3602,-0.24394187,0.08153043,4.56742502,23.99494546,38.44068959,49.48070841,7508775907.976235,0.5064,8095538077.38,,2023-12-03T12:15:00.000Z,,,,,,2023-12-03 17:46:49.380583
14,6636,Polkadot,DOT,polkadot-new,630,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1251843942.6252005,1384104444.3335521,True,,15,,,,2023-12-03T12:15:00.000Z,5.500911509459272,133380837.00566198,12.4186,-0.25006808,-0.43801482,3.0747179,22.00217735,36.28716339,29.00760887,6886282752.033838,0.4644,7613836068.13,,2023-12-03T12:15:00.000Z,,,,,,2023-12-03 17:46:49.380583
0,1,Bitcoin,BTC,bitcoin,10594,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19559731.0,19559731.0,False,,1,,,,2023-12-03T12:16:00.000Z,39470.75275027454,15874522187.188776,2.7446,-0.09744804,1.8186549,4.82440553,15.4515229,43.25234378,52.63740984,772037306162.8802,52.0686,828885807755.77,,2023-12-03T12:16:00.000Z,,,,,,2023-12-03 17:47:20.754195
1,1027,Ethereum,ETH,ethereum,7947,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120234245.26881394,120234245.26881394,True,,2,,,,2023-12-03T12:16:00.000Z,2157.82051844243,9799109088.05847,37.5806,-0.31892883,2.7471984,3.57108058,20.75367394,31.11967451,32.29616578,259443921460.4864,17.4938,259443921460.49,,2023-12-03T12:16:00.000Z,,,,,,2023-12-03 17:47:20.754195
2,825,Tether USDt,USDT,tether,67216,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,89596999295.46779,92609951832.05023,True,,3,,,,2023-12-03T12:15:00.000Z,1.000198228765308,33333442072.39218,19.2692,-0.01289018,-0.02103154,-0.02589998,0.00885777,0.01076539,0.05045946,89614759998.01343,6.0436,92628309788.46,,2023-12-03T12:15:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-12-03 17:47:20.754195
3,1839,BNB,BNB,bnb,1810,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,151698353.83089778,151698353.83089778,False,,4,,,,2023-12-03T12:15:00.000Z,228.04660264442398,666678336.4411731,16.4638,-0.36203445,0.3027334,-2.34048519,0.41208034,7.3162514,6.79633558,34594294217.88798,2.3331,34594294217.89,,2023-12-03T12:15:00.000Z,,,,,,2023-12-03 17:47:20.754195
4,52,XRP,XRP,xrp,1162,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,53888571585.0,99988188647.0,False,,5,,,,2023-12-03T12:16:00.000Z,0.6268232571638185,913803305.4778818,32.7387,-0.20306933,2.13912254,-0.94867608,4.14640409,17.61817078,25.01339608,33778609964.815296,2.2775,62682325716.38,,2023-12-03T12:16:00.000Z,,,,,,2023-12-03 17:47:20.754195
5,5426,Solana,SOL,solana,557,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities']",,424333490.3850296,564017878.6739423,True,,6,,,,2023-12-03T12:16:00.000Z,63.446970258337515,1458818322.8496196,14.9239,-0.07835545,2.28110564,9.76695831,62.95186423,169.97653357,224.67997726,26922674344.075523,1.8157,35785225573.4,,2023-12-03T12:16:00.000Z,,,,,,2023-12-03 17:47:20.754195
6,3408,USDC,USDC,usd-coin,15237,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,24520967232.444027,24520967232.444027,False,,7,,,,2023-12-03T12:15:00.000Z,0.9998081512150683,3727873488.6646256,4.8329,-0.01394352,-0.01505196,-0.01052826,-0.01484519,-0.02519498,-0.02648691,24516262914.675133,1.6535,24516262914.68,,2023-12-03T12:15:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-12-03 17:47:20.754195
7,2010,Cardano,ADA,cardano,989,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35307944353.715,36410042820.425,False,,8,,,,2023-12-03T12:15:00.000Z,0.3935237535561607,308848880.1699959,45.3588,-0.31296688,1.12407188,0.71412298,24.06602019,53.51548854,53.99797142,13894514792.425976,0.937,17708568910.03,,2023-12-03T12:15:00.000Z,,,,,,2023-12-03 17:47:20.754195
8,74,Dogecoin,DOGE,dogecoin,836,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,142081826383.7052,142081826383.7052,True,,9,,,,2023-12-03T12:16:00.000Z,0.08487572622208124,549994746.3954011,49.0943,-0.10178004,1.11532192,9.03275131,26.49240177,38.9748013,34.44366361,12059298197.276642,0.8133,12059298197.28,,2023-12-03T12:16:00.000Z,,,,,,2023-12-03 17:47:20.754195
9,1958,TRON,TRX,tron,882,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,88522077487.95638,88522119635.4479,True,,10,71659659264.0,7401210377.587352,,2023-12-03T12:15:00.000Z,0.10328280169907998,188981275.5258208,4.7637,-0.084367,0.35215319,-4.5126007,5.72500844,16.36353823,34.45436474,9142808175.17919,0.6166,9142812528.29,,2023-12-03T12:15:00.000Z,,,,,,2023-12-03 17:47:20.754195
10,1975,Chainlink,LINK,chainlink,1478,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",1000000000.0,556849970.4527867,1000000000.0,False,,11,,,,2023-12-03T12:15:00.000Z,15.965932266732386,604420617.0073023,-0.2537,-0.58080876,2.11063376,5.30281674,45.58836815,111.11047027,162.70309545,8890628910.981123,0.5996,15965932266.73,,2023-12-03T12:15:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2023-12-03 17:47:20.754195
11,11419,Toncoin,TON,toncoin,175,2021-08-26T13:40:22.000Z,"['pos', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3431892087.62,5047558528.0,True,,12,3414166606.0,8213926003.389587,,2023-12-03T12:16:00.000Z,2.405836314184132,33764434.79766785,2.3013,-1.29804184,0.0221019,1.26624957,9.96527569,20.50335786,27.31752983,8256570610.757386,0.5568,12143599604.63,,2023-12-03T12:16:00.000Z,,,,,,2023-12-03 17:47:20.754195
12,5805,Avalanche,AVAX,avalanche,574,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",720000000.0,365180769.04855895,433213679.04855895,False,,13,,,,2023-12-03T12:15:00.000Z,21.977338557239833,343153279.9378824,-10.4226,-0.288119,-0.02702264,4.63411488,88.7350098,125.48508366,122.43133183,8025701395.973389,0.5412,15823683761.21,,2023-12-03T12:15:00.000Z,,,,,,2023-12-03 17:47:20.754195
13,3890,Polygon,MATIC,polygon,1119,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain', 'standard-crypto-portfolio']",10000000000.0,9275203002.204464,10000000000.0,False,,14,,,,2023-12-03T12:15:00.000Z,0.8095538077378579,448155268.3333947,5.3602,-0.24394187,0.08153043,4.56742502,23.99494546,38.44068959,49.48070841,7508775907.976235,0.5064,8095538077.38,,2023-12-03T12:15:00.000Z,,,,,,2023-12-03 17:47:20.754195
14,6636,Polkadot,DOT,polkadot-new,630,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1251843942.6252005,1384104444.3335521,True,,15,,,,2023-12-03T12:15:00.000Z,5.500911509459272,133380837.00566198,12.4186,-0.25006808,-0.43801482,3.0747179,22.00217735,36.28716339,29.00760887,6886282752.033838,0.4644,7613836068.13,,2023-12-03T12:15:00.000Z,,,,,,2023-12-03 17:47:20.754195
0,1,Bitcoin,BTC,bitcoin,10594,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19559731.0,19559731.0,False,,1,,,,2023-12-03T12:17:00.000Z,39470.78911441366,15876789365.416794,2.7858,-0.10406287,1.81215444,4.82304278,15.45587479,43.04909579,52.67618527,772038017435.6594,52.0479,828886571402.69,,2023-12-03T12:17:00.000Z,,,,,,2023-12-03 17:47:51.714181
